YEAR,LOCATION_CODE,REACH,STRATUM,EF_EFFORT,SPECIES,NUMBER,LENGTH,WEIGHT
2020,20I6.3USI,I06,SCB,15,SCP,1,570,2237
2020,20I6.3USI,I06,SCB,15,SCP,1,552,1764
2020,20I6.3USI,I06,SCB,15,SCP,1,521,1566
2020,20I6.3USI,I06,SCB,15,GRC,1,542,1785
2020,20I6.3USI,I06,SCB,15,BLC,1,158,61
2020,20I6.3USI,I06,SCB,15,BLC,1,110,27
2020,20I6.3USI,I06,SCB,15,MOF,1,20,
2020,20I6.3USI,I06,SCB,15,EMS,3,20,
2020,20I6.3USI,I06,SCB,15,EMS,1,30,
2020,20I6.3USI,I06,SCB,15,SFS,12,30,
2020,20I6.3USI,I06,SCB,15,SFS,11,40,
2020,20I6.3USI,I06,SCB,15,SFS,1,50,
2020,20I6.3USI,I06,SCB,15,SFS,1,60,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,154,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,197,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,212,94
2020,20I6.3R15,I06,MCB-U,15,GZS,1,134,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,158,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,155,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,161,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,132,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,135,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,126,
2020,20I6.3R15,I06,MCB-U,15,RVC,1,107,74
2020,20I6.3R15,I06,MCB-U,15,UCT,5,80,
2020,20I6.3R15,I06,MCB-U,15,EMS,5,60,
2020,20I6.3R15,I06,MCB-U,15,SPS,3,70,
2020,20I6.3R15,I06,MCB-U,15,SPS,2,60,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,179,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,157,
2020,20I6.3R15,I06,MCB-U,15,WHB,1,120,23
2020,20I6.3R15,I06,MCB-U,15,UCT,1,100,18
2020,20I6.3R15,I06,MCB-U,15,UCT,4,90,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,151,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,145,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,136,
2020,20I6.3R15,I06,MCB-U,15,SAB,1,116,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,141,
2020,20I6.3R15,I06,MCB-U,15,GZS,1,147,
2020,20I6.3R15,I06,MCB-U,15,SPS,2,50,
2020,20I6.3R15,I06,MCB-U,15,SPS,1,30,
2020,20I6.3R15,I06,MCB-U,15,UCT,2,70,
2020,20I6.3R15,I06,MCB-U,15,BUM,1,60,
2020,20I6.3R15,I06,MCB-U,15,EMS,2,70,
2020,20I6.3R15,I06,MCB-U,15,BUM,2,40,
2020,20I6.3R15,I06,MCB-U,15,EMS,1,50,
2020,20I6.3R15,I06,MCB-U,15,SPS,3,40,
2020,20I6.3R15,I06,MCB-U,15,SPS,11,30,
2020,20I6.3R15,I06,MCB-U,15,RVS,3,30,
2020,20I6.3R10,I06,MCB-U,15,WHB,1,212,106
2020,20I6.3R10,I06,MCB-U,15,SMB,1,122,18
2020,20I6.3R10,I06,MCB-U,15,SAR,1,352,304
2020,20I6.3R10,I06,MCB-U,15,CCF,1,426,681
2020,20I6.3R10,I06,MCB-U,15,WHB,1,141,32
2020,20I6.3R10,I06,MCB-U,15,FRD,1,179,73
2020,20I6.3R10,I06,MCB-U,15,SAR,1,357,348
2020,20I6.3R10,I06,MCB-U,15,LMB,1,125,34
2020,20I6.3R10,I06,MCB-U,15,BLC,1,90,
2020,20I6.3R10,I06,MCB-U,15,GZS,1,114,
2020,20I6.3R10,I06,MCB-U,15,GZS,1,80,
2020,20I6.3R10,I06,MCB-U,15,GZS,1,90,
2020,20I6.3R10,I06,MCB-U,15,GZS,1,70,
2020,20I6.3R10,I06,MCB-U,15,SAR,1,243,98
2020,20I6.3R10,I06,MCB-U,15,UCT,1,70,
2020,20I6.3R10,I06,MCB-U,15,BLG,4,50,
2020,20I6.3R10,I06,MCB-U,15,BLG,2,40,
2020,20I6.3R10,I06,MCB-U,15,FRD,1,119,21
2020,20I6.3R10,I06,MCB-U,15,CCF,1,50,
2020,20I6.3R10,I06,MCB-U,15,BAK,8,50,
2020,20I6.3R10,I06,MCB-U,15,BAK,2,20,
2020,20I6.3R10,I06,MCB-U,15,BAK,2,40,
2020,20I6.3R10,I06,MCB-U,15,CCF,1,70,
2020,20I6.3R10,I06,MCB-U,15,GZS,3,60,
2020,20I6.3R10,I06,MCB-U,15,SPS,6,50,
2020,20I6.3R10,I06,MCB-U,15,SPS,2,60,
2020,20I6.3R10,I06,MCB-U,15,EMS,1,70,
2020,20I6.3R10,I06,MCB-U,15,EMS,5,60,
2020,20I6.3R10,I06,MCB-U,15,SVS,2,60,
2020,20I6.3R10,I06,MCB-U,15,BLS,1,40,
2020,20I6.3R10,I06,MCB-U,15,EMS,4,50,
2020,20I6.3R10,I06,MCB-U,15,BUM,1,20,
2020,20I6.3R10,I06,MCB-U,15,EMS,1,30,
2020,20I6.3R10,I06,MCB-U,15,MOF,1,20,
2020,20I6.3R10,I06,MCB-U,15,BAK,1,40,
2020,20I6.3R10,I06,MCB-U,15,MOF,3,20,
2020,20I6.3R10,I06,MCB-U,15,SPS,1,40,
2020,20I6.3R10,I06,MCB-U,15,SAS,1,40,
2020,20I6.3R10,I06,MCB-U,15,SAS,10,30,
2020,20I6.3R10,I06,MCB-U,15,SFS,28,30,
2020,20I6.3R10,I06,MCB-U,15,SFS,1,20,
2020,20I6.3R10,I06,MCB-U,15,SFS,1,40,
2020,20I6.3R10,I06,MCB-U,15,SFS,1,50,
2020,20I6.3R10,I06,MCB-U,15,BUM,6,20,
2020,20I6.3R10,I06,MCB-U,15,BUM,10,30,
2020,20I6.3R10,I06,MCB-U,15,BUM,6,40,
2020,20I6.3R10,I06,MCB-U,15,BUM,1,50,
2020,20I6.3R10,I06,MCB-U,15,BLS,3,20,
2020,20I6.3R10,I06,MCB-U,15,BLS,2,30,
2020,20I6.3R10,I06,MCB-U,15,BLS,2,40,
2020,20I6.3R10,I06,MCB-U,15,EMS,91,30,
2020,20I6.3R10,I06,MCB-U,15,EMS,50,40,
2020,20I6.3R10,I06,MCB-U,15,EMS,104,50,
2020,20I6.3R10,I06,MCB-U,15,EMS,42,60,
2020,20I6.3R10,I06,MCB-U,15,EMS,2,70,
2020,20I4.3R02,I04,MCB-U,15,SVR,1,462,1138
2020,20I4.3R02,I04,MCB-U,15,SHG,1,311,42
2020,20I4.3R02,I04,MCB-U,15,SMB,1,102,7
2020,20I4.3R02,I04,MCB-U,15,SMB,1,130,25
2020,20I4.3R02,I04,MCB-U,15,LMB,1,139,35
2020,20I4.3R02,I04,MCB-U,15,LMB,1,116,18
2020,20I4.3R02,I04,MCB-U,15,GSF,3,60,
2020,20I4.3R02,I04,MCB-U,15,CCF,1,311,256
2020,20I4.3R02,I04,MCB-U,15,BLG,1,90,
2020,20I4.3R02,I04,MCB-U,15,GSF,2,70,
2020,20I4.3R02,I04,MCB-U,15,BLG,1,116,34
2020,20I4.3R02,I04,MCB-U,15,LMB,1,102,16
2020,20I4.3R02,I04,MCB-U,15,LMB,1,70,
2020,20I4.3R02,I04,MCB-U,15,BLG,1,80,
2020,20I4.3R02,I04,MCB-U,15,GSF,3,90,
2020,20I4.3R02,I04,MCB-U,15,GZS,1,156,
2020,20I4.3R02,I04,MCB-U,15,GZS,1,121,
2020,20I4.3R02,I04,MCB-U,15,GZS,1,137,
2020,20I4.3R02,I04,MCB-U,15,GSF,3,50,
2020,20I4.3R02,I04,MCB-U,15,GZS,1,122,
2020,20I4.3R02,I04,MCB-U,15,SMB,1,210,100
2020,20I4.3R02,I04,MCB-U,15,SMB,1,106,15
2020,20I4.3R02,I04,MCB-U,15,CCF,1,80,
2020,20I4.3R02,I04,MCB-U,15,GSF,1,80,
2020,20I4.3R02,I04,MCB-U,15,BAK,1,70,
2020,20I4.3R02,I04,MCB-U,15,LOP,1,125,16
2020,20I4.3R02,I04,MCB-U,15,LOP,1,90,
2020,20I4.3R02,I04,MCB-U,15,LOP,1,80,
2020,20I4.3R02,I04,MCB-U,15,EMS,1,105,11
2020,20I4.3R02,I04,MCB-U,15,EMS,1,116,
2020,20I4.3R02,I04,MCB-U,15,EMS,1,106,8
2020,20I4.3R02,I04,MCB-U,15,EMS,1,112,9
2020,20I4.3R02,I04,MCB-U,15,EMS,1,103,8
2020,20I4.3R02,I04,MCB-U,15,SFS,3,40,
2020,20I4.3R02,I04,MCB-U,15,SFS,10,50,
2020,20I4.3R02,I04,MCB-U,15,SFS,19,60,
2020,20I4.3R02,I04,MCB-U,15,SFS,2,70,
2020,20I4.3R02,I04,MCB-U,15,EMS,1,104,7
2020,20I4.3R02,I04,MCB-U,15,EMS,1,104,8
2020,20I4.3R02,I04,MCB-U,15,EMS,1,106,8
2020,20I4.3R02,I04,MCB-U,15,SFS,1,70,
2020,20I4.3R02,I04,MCB-U,15,BUM,6,40,
2020,20I4.3R02,I04,MCB-U,15,BUM,10,50,
2020,20I4.3R02,I04,MCB-U,15,BUM,2,60,
2020,20I4.3R02,I04,MCB-U,15,EMS,6,50,
2020,20I4.3R02,I04,MCB-U,15,EMS,21,60,
2020,20I4.3R02,I04,MCB-U,15,EMS,9,70,
2020,20I4.3R02,I04,MCB-U,15,EMS,16,80,
2020,20I4.3R02,I04,MCB-U,15,EMS,22,90,
2020,20I4.3R02,I04,MCB-U,15,BLS,3,40,
2020,20I4.3R02,I04,MCB-U,15,BLS,5,50,
2020,20I4.3R02,I04,MCB-U,15,BLS,4,60,
2020,20I4.3R02,I04,MCB-U,15,SAS,2,40,
2020,20I4.3R02,I04,MCB-U,15,SAS,4,50,
2020,20I4.3R03,I04,MCB-U,15,BLG,1,126,47
2020,20I4.3R03,I04,MCB-U,15,GOR,1,157,46
2020,20I4.3R03,I04,MCB-U,15,GOR,1,153,41
2020,20I4.3R03,I04,MCB-U,15,CCF,1,446,852
2020,20I4.3R03,I04,MCB-U,15,BLG,5,60,
2020,20I4.3R03,I04,MCB-U,15,BLG,5,70,
2020,20I4.3R03,I04,MCB-U,15,BLG,2,90,
2020,20I4.3R03,I04,MCB-U,15,BLG,1,80,
2020,20I4.3R03,I04,MCB-U,15,SMB,2,80,
2020,20I4.3R03,I04,MCB-U,15,LMB,1,112,19
2020,20I4.3R03,I04,MCB-U,15,RVC,1,399,813
2020,20I4.3R03,I04,MCB-U,15,SMB,3,70,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,113,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,122,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,137,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,119,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,134,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,132,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,134,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,123,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,133,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,136,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,132,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,128,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,143,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,114,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,129,
2020,20I4.3R03,I04,MCB-U,15,SMB,1,311,409
2020,20I4.3R03,I04,MCB-U,15,GOR,1,80,
2020,20I4.3R03,I04,MCB-U,15,YLB,1,80,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,153,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,134,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,132,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,137,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,116,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,134,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,131,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,133,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,142,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,139,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,133,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,138,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,128,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,143,
2020,20I4.3R03,I04,MCB-U,15,RVS,1,397,757
2020,20I4.3R03,I04,MCB-U,15,LMB,1,212,153
2020,20I4.3R03,I04,MCB-U,15,UCT,5,70,
2020,20I4.3R03,I04,MCB-U,15,UCT,3,80,
2020,20I4.3R03,I04,MCB-U,15,UCT,1,60,
2020,20I4.3R03,I04,MCB-U,15,GOR,1,166,51
2020,20I4.3R03,I04,MCB-U,15,BLG,1,109,30
2020,20I4.3R03,I04,MCB-U,15,BLG,1,113,31
2020,20I4.3R03,I04,MCB-U,15,BLG,1,40,
2020,20I4.3R03,I04,MCB-U,15,GSF,1,90,
2020,20I4.3R03,I04,MCB-U,15,BLG,1,50,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,147,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,130,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,116,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,123,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,148,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,122,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,124,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,127,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,150,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,121,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,145,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,104,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,124,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,143,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,125,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,124,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,143,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,142,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,123,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,136,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,127,
2020,20I4.3R03,I04,MCB-U,15,LOP,2,80,
2020,20I4.3R03,I04,MCB-U,15,LOP,2,90,
2020,20I4.3R03,I04,MCB-U,15,LOP,1,111,16
2020,20I4.3R03,I04,MCB-U,15,BAK,8,60,
2020,20I4.3R03,I04,MCB-U,15,BAK,6,50,
2020,20I4.3R03,I04,MCB-U,15,BAK,1,40,
2020,20I4.3R03,I04,MCB-U,15,JOD,1,40,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,124,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,127,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,122,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,113,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,119,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,127,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,136,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,133,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,115,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,133,
2020,20I4.3R03,I04,MCB-U,15,GZS,1,117,
2020,20I4.3R03,I04,MCB-U,15,UCY,6,20,
2020,20I4.3R03,I04,MCB-U,15,UCY,16,30,
2020,20I4.3R03,I04,MCB-U,15,SPS,2,70,
2020,20I4.3R03,I04,MCB-U,15,SPS,1,90,
2020,20I4.3R03,I04,MCB-U,15,BLS,1,30,
2020,20I4.3R03,I04,MCB-U,15,BLS,7,40,
2020,20I4.3R03,I04,MCB-U,15,BLS,4,50,
2020,20I4.3R03,I04,MCB-U,15,BLS,1,60,
2020,20I4.3R03,I04,MCB-U,15,BLS,1,70,
2020,20I4.3R03,I04,MCB-U,15,SFS,5,50,
2020,20I4.3R03,I04,MCB-U,15,SFS,11,60,
2020,20I4.3R03,I04,MCB-U,15,SFS,1,70,
2020,20I4.3R03,I04,MCB-U,15,EMS,2,30,
2020,20I4.3R03,I04,MCB-U,15,EMS,3,40,
2020,20I4.3R03,I04,MCB-U,15,EMS,6,50,
2020,20I4.3R03,I04,MCB-U,15,EMS,1,60,
2020,20I4.3R03,I04,MCB-U,15,SAS,18,40,
2020,20I4.3R03,I04,MCB-U,15,SAS,23,50,
2020,20I4.3R03,I04,MCB-U,15,BUM,2,20,
2020,20I4.3R03,I04,MCB-U,15,BUM,21,30,
2020,20I4.3R03,I04,MCB-U,15,BUM,25,40,
2020,20I4.3R03,I04,MCB-U,15,BUM,29,50,
2020,20I4.3R03,I04,MCB-U,15,BUM,11,60,
2020,20I4.3R03,I04,MCB-U,15,BUM,6,70,
2020,20I4.3R03,I04,MCB-U,15,SFS,3,30,
2020,20I4.3R03,I04,MCB-U,15,SFS,10,40,
2020,20I4.3R03,I04,MCB-U,15,SFS,2,50,
2020,20I4.3R03,I04,MCB-U,15,SAS,1,40,
2020,20I4.3R03,I04,MCB-U,15,SAS,1,50,
2020,20I6.3R13,I06,MCB-U,15,BLG,2,80,
2020,20I6.3R13,I06,MCB-U,15,BLG,2,90,
2020,20I6.3R13,I06,MCB-U,15,BLG,1,50,
2020,20I6.3R13,I06,MCB-U,15,BLG,4,40,
2020,20I6.3R13,I06,MCB-U,15,BLG,1,70,
2020,20I6.3R13,I06,MCB-U,15,BLG,1,147,66
2020,20I6.3R13,I06,MCB-U,15,BLG,1,108,24
2020,20I6.3R13,I06,MCB-U,15,BLG,1,155,71
2020,20I6.3R13,I06,MCB-U,15,BLG,1,103,22
2020,20I6.3R13,I06,MCB-U,15,ORS,1,40,
2020,20I6.3R13,I06,MCB-U,15,ORS,1,30,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,189,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,134,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,135,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,153,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,128,
2020,20I6.3R13,I06,MCB-U,15,GZS,1,144,
2020,20I6.3R13,I06,MCB-U,15,SAR,1,257,129
2020,20I6.3R13,I06,MCB-U,15,GSF,1,60,
2020,20I6.3R13,I06,MCB-U,15,GOR,1,328,352
2020,20I6.3R13,I06,MCB-U,15,SAR,1,255,116
2020,20I6.3R13,I06,MCB-U,15,SAR,1,288,167
2020,20I6.3R13,I06,MCB-U,15,SAR,1,344,298
2020,20I6.3R13,I06,MCB-U,15,ORS,2,60,
2020,20I6.3R13,I06,MCB-U,15,ORS,1,20,
2020,20I6.3R13,I06,MCB-U,15,ORS,1,50,
2020,20I6.3R13,I06,MCB-U,15,CCF,1,50,
2020,20I6.3R13,I06,MCB-U,15,RVC,1,101,12
2020,20I6.3R13,I06,MCB-U,15,WHB,1,122,20
2020,20I6.3R13,I06,MCB-U,15,SMB,1,119,24
2020,20I6.3R13,I06,MCB-U,15,EMS,26,60,
2020,20I6.3R13,I06,MCB-U,15,EMS,27,40,
2020,20I6.3R13,I06,MCB-U,15,EMS,20,50,
2020,20I6.3R13,I06,MCB-U,15,EMS,6,20,
2020,20I6.3R13,I06,MCB-U,15,EMS,5,30,
2020,20I6.3R13,I06,MCB-U,15,EMS,1,10,
2020,20I6.3R13,I06,MCB-U,15,CAP,1,494,1435
2020,20I6.3R13,I06,MCB-U,15,SAS,2,40,
2020,20I6.3R13,I06,MCB-U,15,GOR,1,201,81
2020,20I6.3R13,I06,MCB-U,15,CCF,1,60,
2020,20I6.3R13,I06,MCB-U,15,LOP,2,70,
2020,20I6.3R13,I06,MCB-U,15,LOP,1,80,
2020,20I6.3R13,I06,MCB-U,15,SPS,4,50,
2020,20I6.3R13,I06,MCB-U,15,SPS,6,60,
2020,20I6.3R13,I06,MCB-U,15,BUM,4,50,
2020,20I6.3R13,I06,MCB-U,15,BUM,9,40,
2020,20I6.3R13,I06,MCB-U,15,BUM,6,30,
2020,20I6.3R13,I06,MCB-U,15,BUM,3,20,
2020,20I6.3R13,I06,MCB-U,15,SFS,5,60,
2020,20I6.3R13,I06,MCB-U,15,SFS,10,30,
2020,20I6.3R13,I06,MCB-U,15,SFS,5,40,
2020,20I6.3R13,I06,MCB-U,15,SFS,1,50,
2020,20I6.3R13,I06,MCB-U,15,CAP,1,448,1216
2020,20I6.3R13,I06,MCB-U,15,CAP,1,498,1936
2020,20I6.3R13,I06,MCB-U,15,CAP,1,491,1546
2020,20I6.3R13,I06,MCB-U,15,CAP,1,530,
2020,20I6.3R13,I06,MCB-U,15,CAP,1,602,2951
2020,20I6.3R13,I06,MCB-U,15,CAP,1,106,18
2020,20I6.3R13,I06,MCB-U,15,CAP,1,544,1957
2020,20I6.3R13,I06,MCB-U,15,GRC,1,443,950
2020,20I6.3R13,I06,MCB-U,15,EMS,2,30,
2020,20I6.3R13,I06,MCB-U,15,SFS,16,20,
2020,20I6.3R13,I06,MCB-U,15,SFS,13,30,
2020,20I6.3R13,I06,MCB-U,15,SAS,10,20,
2020,20I6.3R13,I06,MCB-U,15,RVS,1,20,
2020,20I6.3R13,I06,MCB-U,15,EMS,1,20,
2020,20I6.3R13,I06,MCB-U,15,SVS,1,20,
2020,20I6.3R13,I06,MCB-U,15,BUM,2,20,
2020,20I6.3R13,I06,MCB-U,15,UCY,1,20,
2020,20I6.3R13,I06,MCB-U,15,SVS,1,40,
2020,20I5.3R03,I05,MCB-U,15,SMB,1,291,365
2020,20I5.3R03,I05,MCB-U,15,SAB,1,462,1515
2020,20I5.3R03,I05,MCB-U,15,SAB,1,420,1735
2020,20I5.3R03,I05,MCB-U,15,SAB,1,395,1023
2020,20I5.3R03,I05,MCB-U,15,CCF,1,369,372
2020,20I5.3R03,I05,MCB-U,15,CCF,1,413,632
2020,20I5.3R03,I05,MCB-U,15,CCF,1,101,8
2020,20I5.3R03,I05,MCB-U,15,BLG,3,60,
2020,20I5.3R03,I05,MCB-U,15,BLG,2,70,
2020,20I5.3R03,I05,MCB-U,15,BLG,6,40,
2020,20I5.3R03,I05,MCB-U,15,BLG,2,50,
2020,20I5.3R03,I05,MCB-U,15,GSF,1,70,
2020,20I5.3R03,I05,MCB-U,15,GSF,1,90,
2020,20I5.3R03,I05,MCB-U,15,GSF,1,50,
2020,20I5.3R03,I05,MCB-U,15,SMB,1,90,
2020,20I5.3R03,I05,MCB-U,15,SMB,1,105,15
2020,20I5.3R03,I05,MCB-U,15,SHR,1,132,25
2020,20I5.3R03,I05,MCB-U,15,GSF,1,101,24
2020,20I5.3R03,I05,MCB-U,15,GZS,1,173,
2020,20I5.3R03,I05,MCB-U,15,BUM,2,40,
2020,20I5.3R03,I05,MCB-U,15,BUM,3,30,
2020,20I5.3R03,I05,MCB-U,15,BUM,5,60,
2020,20I5.3R03,I05,MCB-U,15,EMS,1,30,
2020,20I5.3R03,I05,MCB-U,15,EMS,5,40,
2020,20I5.3R03,I05,MCB-U,15,EMS,9,50,
2020,20I5.3R03,I05,MCB-U,15,EMS,2,70,
2020,20I5.3R03,I05,MCB-U,15,SFS,1,50,
2020,20I5.3R03,I05,MCB-U,15,SFS,9,40,
2020,20I5.3R03,I05,MCB-U,15,SFS,2,30,
2020,20I5.3R03,I05,MCB-U,15,SFS,1,20,
2020,20I6.3CHI,I06,SCB,15,BLC,1,255,279
2020,20I6.3CHI,I06,SCB,15,SAR,1,453,825
2020,20I6.3CHI,I06,SCB,15,BLG,1,115,26
2020,20I6.3CHI,I06,SCB,15,BLG,1,152,88
2020,20I6.3CHI,I06,SCB,15,BLG,1,126,44
2020,20I6.3CHI,I06,SCB,15,GZS,1,139,
2020,20I6.3CHI,I06,SCB,15,GZS,1,121,
2020,20I6.3CHI,I06,SCB,15,GZS,1,124,
2020,20I6.3CHI,I06,SCB,15,GZS,1,204,76
2020,20I6.3CHI,I06,SCB,15,GZS,1,123,
2020,20I6.3CHI,I06,SCB,15,GZS,1,121,
2020,20I6.3CHI,I06,SCB,15,GZS,1,115,
2020,20I6.3CHI,I06,SCB,15,GZS,1,107,
2020,20I6.3CHI,I06,SCB,15,UCT,1,110,
2020,20I6.3CHI,I06,SCB,15,UCT,1,111,23
2020,20I6.3CHI,I06,SCB,15,CCF,1,60,
2020,20I6.3CHI,I06,SCB,15,SPS,6,50,
2020,20I6.3CHI,I06,SCB,15,SPS,7,90,
2020,20I6.3CHI,I06,SCB,15,SPS,5,60,
2020,20I6.3CHI,I06,SCB,15,SPS,5,70,
2020,20I6.3CHI,I06,SCB,15,WHB,1,90,
2020,20I6.3CHI,I06,SCB,15,CCF,1,594,1664
2020,20I6.3CHI,I06,SCB,15,BLG,1,146,61
2020,20I6.3CHI,I06,SCB,15,GZS,1,126,
2020,20I6.3CHI,I06,SCB,15,LMB,1,295,414
2020,20I6.3CHI,I06,SCB,15,BUM,3,50,
2020,20I6.3CHI,I06,SCB,15,BUM,2,60,
2020,20I6.3CHI,I06,SCB,15,BUM,4,40,
2020,20I6.3CHI,I06,SCB,15,EMS,9,60,
2020,20I6.3CHI,I06,SCB,15,EMS,3,40,
2020,20I6.3CHI,I06,SCB,15,EMS,22,50,
2020,20I6.3CHI,I06,SCB,15,EMS,2,70,
2020,20I6.3CHI,I06,SCB,15,LMB,1,80,
2020,20I6.3CHI,I06,SCB,15,GZS,1,123,
2020,20I6.3CHI,I06,SCB,15,GZS,1,90,
2020,20I6.3CHI,I06,SCB,15,BLG,1,146,70
2020,20I6.3CHI,I06,SCB,15,SVC,1,60,
2020,20I6.3CHI,I06,SCB,15,UCT,1,105,15
2020,20I6.3CHI,I06,SCB,15,FRD,1,115,15
2020,20I6.3CHI,I06,SCB,15,GZS,1,132,
2020,20I6.3CHI,I06,SCB,15,MOF,1,20,
2020,20I6.3CHI,I06,SCB,15,SCP,1,542,1737
2020,20I6.3CHI,I06,SCB,15,SCP,1,576,2002
2020,20I6.3CHI,I06,SCB,15,SCP,1,595,2196
2020,20I6.3CHI,I06,SCB,15,SCP,1,560,1682
2020,20I6.3CHI,I06,SCB,15,SCP,1,571,1852
2020,20I6.3CHI,I06,SCB,15,CAP,1,504,1896
2020,20I6.3CHI,I06,SCB,15,CAP,1,615,2917
2020,20I6.3CHI,I06,SCB,15,CAP,1,442,1133
2020,20I6.3CHI,I06,SCB,15,CAP,1,405,1014
2020,20I6.3CHI,I06,SCB,15,CAP,1,396,830
2020,20I6.3CHI,I06,SCB,15,CAP,1,537,1808
2020,20I6.3CHI,I06,SCB,15,CAP,1,613,3276
2020,20I6.3CHI,I06,SCB,15,CAP,1,700,4388
2020,20I6.3CHI,I06,SCB,15,CAP,1,700,5800
2020,20I6.3CHI,I06,SCB,15,EMS,1,40,
2020,20I6.3CHI,I06,SCB,15,RVS,3,30,
2020,20I6.3CHI,I06,SCB,15,RVS,1,40,
2020,20I6.3CHI,I06,SCB,15,SFS,1,20,
2020,20I6.3CHI,I06,SCB,15,SFS,3,30,
2020,20I6.3CHI,I06,SCB,15,SFS,4,40,
2020,20I6.3CHI,I06,SCB,15,SAS,1,30,
